Time,Team,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
514.97212,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
514.97212,3,601,694,-93,93,123200,122800,20393,164807,141929
514.97212,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
514.97212,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
514.97212,6,0,0,0,0,123200,122800,0,0,0
515.280154,0,545,645,-100,100,123200,122800,30201,244199,219599
515.280154,1,539,631,-92,92,123200,122800,29698,91902,69270
515.280154,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
515.280154,3,601,694,-93,93,123200,122800,20393,164807,141929
515.280154,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
515.280154,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
515.280154,6,0,0,0,0,123200,122800,0,0,0
515.486027,0,545,645,-100,100,123200,122800,30201,244199,219599
515.486027,1,539,631,-92,92,123200,122800,29698,91902,69270
515.486027,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
515.486027,3,601,694,-93,93,123200,122800,20393,164807,141929
515.486027,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
515.486027,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
515.486027,6,0,0,0,0,123200,122800,0,0,0
515.769716,0,545,645,-100,100,123200,122800,30201,244199,219599
515.769716,1,539,631,-92,92,123200,122800,29698,91902,69270
515.769716,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
515.769716,3,601,694,-93,93,123200,122800,20393,164807,141929
515.769716,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
515.769716,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
515.769716,6,0,0,0,0,123200,122800,0,0,0
515.989736,0,545,645,-100,100,123200,122800,30201,244199,219599
515.989736,1,539,631,-92,92,123200,122800,29698,91902,69270
515.989736,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
515.989736,3,601,694,-93,93,123200,122800,20393,164807,141929
515.989736,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
515.989736,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
515.989736,6,0,0,0,0,123200,122800,0,0,0
516.229637,0,545,645,-100,100,123200,122800,30201,244199,219599
516.229637,1,539,631,-92,92,123200,122800,29698,91902,69270
516.229637,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
516.229637,3,601,694,-93,93,123200,122800,20393,164807,141929
516.229637,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
516.229637,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
516.229637,6,0,0,0,0,123200,122800,0,0,0
516.533657,0,545,645,-100,100,123200,122800,30201,244199,219599
516.533657,1,539,631,-92,92,123200,122800,29698,91902,69270
516.533657,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
516.533657,3,601,694,-93,93,123200,122800,20393,164807,141929
516.533657,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
516.533657,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
516.533657,6,0,0,0,0,123200,122800,0,0,0
516.79536,0,545,645,-100,100,123200,122800,30201,244199,219599
516.79536,1,539,631,-92,92,123200,122800,29698,91902,69270
516.79536,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
516.79536,3,601,694,-93,93,123200,122800,20393,164807,141929
516.79536,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
516.79536,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
516.79536,6,0,0,0,0,123200,122800,0,0,0
516.95726,0,545,645,-100,100,123200,122800,30201,244199,219599
516.95726,1,539,631,-92,92,123200,122800,29698,91902,69270
516.95726,2,4630,4668,-38,38,123200,122800,22638,-429838,-439186
516.95726,3,601,694,-93,93,123200,122800,20393,164807,141929
516.95726,4,110,50,60,-60,123200,122800,-2017,-23583,-8823
516.95726,5,3060,3081,-21,21,123200,122800,12707,-256307,-261473
516.95726,6,0,0,0,0,123200,122800,0,0,0
517.23563,0,545,645,-100,100,123200,123000,30201,244199,224199
517.23563,1,539,631,-92,92,123200,123000,29698,91902,73502
517.23563,2,4630,4668,-38,38,123200,123000,22638,-429838,-437438
517.23563,3,601,694,-93,93,123200,123000,20393,164807,146207
517.23563,4,110,50,60,-60,123200,123000,-2017,-23583,-11583
517.23563,5,3060,3081,-21,21,123200,123000,12707,-256307,-260507
517.23563,6,0,0,0,0,123200,123000,0,0,0
517.453881,0,545,645,-100,100,123200,123000,30201,244199,224199
517.453881,1,539,631,-92,92,123200,123000,29698,91902,73502
517.453881,2,4630,4668,-38,38,123200,123000,22638,-429838,-437438
517.453881,3,601,694,-93,93,123200,123000,20393,164807,146207
517.453881,4,110,50,60,-60,123200,123000,-2017,-23583,-11583
517.453881,5,3060,3081,-21,21,123200,123000,12707,-256307,-260507
517.453881,6,0,0,0,0,123200,123000,0,0,0
517.711593,0,545,645,-100,100,123200,123000,30201,244199,224199
517.711593,1,539,631,-92,92,123200,123000,29698,91902,73502
517.711593,2,4640,4668,-28,28,123200,123000,22885,-433085,-438685
517.711593,3,601,694,-93,93,123200,123000,20393,164807,146207
517.711593,4,110,50,60,-60,123200,123000,-2017,-23583,-11583
517.711593,5,3070,3091,-21,21,123200,123000,12461,-256061,-260261
517.711593,6,0,0,0,0,123200,123000,0,0,0
518.018771,0,545,645,-100,100,123200,123000,30201,244199,224199
518.018771,1,539,631,-92,92,123200,123000,29698,91902,73502
518.018771,2,4646,4668,-22,22,123200,123000,23033,-434433,-438833
518.018771,3,601,694,-93,93,123200,123000,20393,164807,146207
518.018771,4,110,50,60,-60,123200,123000,-2017,-23583,-11583
518.018771,5,3070,3091,-21,21,123200,123000,12461,-256061,-260261
518.018771,6,0,0,0,0,123200,123000,0,0,0
518.226722,0,545,645,-100,100,123300,123000,30201,244199,219599
518.226722,1,539,631,-92,92,123300,123000,29698,91902,69270
518.226722,2,4650,4678,-28,28,123300,123000,22861,-432461,-439349
518.226722,3,601,694,-93,93,123300,123000,20393,164807,141929
518.226722,4,110,50,60,-60,123300,123000,-2017,-23583,-8823
518.226722,5,3080,3095,-15,15,123300,123000,12807,-259607,-263297
518.226722,6,0,0,0,0,123300,123000,0,0,0
518.461446,0,545,645,-100,100,123300,123000,30201,244199,219599
518.461446,1,539,631,-92,92,123300,123000,29698,91902,69270
518.461446,2,4650,4678,-28,28,123300,123000,22861,-432461,-439349
518.461446,3,601,694,-93,93,123300,123000,20393,164807,141929
518.461446,4,110,50,60,-60,123300,123000,-2017,-23583,-8823
518.461446,5,3080,3095,-15,15,123300,123000,12807,-259607,-263297
518.461446,6,0,0,0,0,123300,123000,0,0,0
518.748037,0,545,645,-100,100,123300,123100,30201,244199,224199
518.748037,1,539,631,-92,92,123300,123100,29698,91902,73502
518.748037,2,4650,4678,-28,28,123300,123100,22861,-432461,-438061
518.748037,3,601,694,-93,93,123300,123100,20393,164807,146207
518.748037,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
518.748037,5,3080,3095,-15,15,123300,123100,12807,-259607,-262607
518.748037,6,0,0,0,0,123300,123100,0,0,0
518.961196,0,545,645,-100,100,123300,123100,30201,244199,224199
518.961196,1,539,631,-92,92,123300,123100,29698,91902,73502
518.961196,2,4650,4678,-28,28,123300,123100,22861,-432461,-438061
518.961196,3,601,694,-93,93,123300,123100,20393,164807,146207
518.961196,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
518.961196,5,3080,3095,-15,15,123300,123100,12807,-259607,-262607
518.961196,6,0,0,0,0,123300,123100,0,0,0
519.267012,0,545,645,-100,100,123300,123100,30201,244199,224199
519.267012,1,539,631,-92,92,123300,123100,29698,91902,73502
519.267012,2,4650,4678,-28,28,123300,123100,22861,-432461,-438061
519.267012,3,601,694,-93,93,123300,123100,20393,164807,146207
519.267012,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
519.267012,5,3080,3095,-15,15,123300,123100,12807,-259607,-262607
519.267012,6,0,0,0,0,123300,123100,0,0,0
519.481324,0,545,645,-100,100,123300,123100,30201,244199,224199
519.481324,1,539,631,-92,92,123300,123100,29698,91902,73502
519.481324,2,4650,4678,-28,28,123300,123100,22861,-432461,-438061
519.481324,3,601,694,-93,93,123300,123100,20393,164807,146207
519.481324,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
519.481324,5,3080,3095,-15,15,123300,123100,12807,-259607,-262607
519.481324,6,0,0,0,0,123300,123100,0,0,0
519.722398,0,545,645,-100,100,122900,123100,30201,244199,264199
519.722398,1,539,631,-92,92,122900,123100,29698,91902,110302
519.722398,2,4660,4678,-18,18,122900,123100,22738,-434338,-430738
519.722398,3,601,694,-93,93,122900,123100,20393,164807,183407
519.722398,4,110,50,60,-60,122900,123100,-2017,-23583,-35583
519.722398,5,3090,3095,-5,5,122900,123100,12684,-261484,-260484
519.722398,6,0,0,0,0,122900,123100,0,0,0
519.955132,0,545,645,-100,100,122900,122900,30201,244199,244199
519.955132,1,539,631,-92,92,122900,122900,29698,91902,91902
519.955132,2,4670,4678,-8,8,122900,122900,22615,-436215,-436215
519.955132,3,601,694,-93,93,122900,122900,20393,164807,164807
519.955132,4,110,50,60,-60,122900,122900,-2017,-23583,-23583
519.955132,5,3090,3095,-5,5,122900,122900,12684,-261484,-261484
519.955132,6,0,0,0,0,122900,122900,0,0,0
520.204122,0,545,645,-100,100,122900,122900,30201,244199,244199
520.204122,1,539,631,-92,92,122900,122900,29698,91902,91902
520.204122,2,4670,4678,-8,8,122900,122900,22615,-436215,-436215
520.204122,3,601,694,-93,93,122900,122900,20393,164807,164807
520.204122,4,110,50,60,-60,122900,122900,-2017,-23583,-23583
520.204122,5,3090,3095,-5,5,122900,122900,12684,-261484,-261484
520.204122,6,0,0,0,0,122900,122900,0,0,0
520.462397,0,545,645,-100,100,122900,122900,30201,244199,244199
520.462397,1,539,631,-92,92,122900,122900,29698,91902,91902
520.462397,2,4670,4678,-8,8,122900,122900,22615,-436215,-436215
520.462397,3,601,694,-93,93,122900,122900,20393,164807,164807
520.462397,4,110,50,60,-60,122900,122900,-2017,-23583,-23583
520.462397,5,3090,3095,-5,5,122900,122900,12684,-261484,-261484
520.462397,6,0,0,0,0,122900,122900,0,0,0
520.753059,0,545,645,-100,100,123000,122900,30201,244199,234199
520.753059,1,539,631,-92,92,123000,122900,29698,91902,82702
520.753059,2,4670,4688,-18,18,123000,122900,22861,-435461,-437261
520.753059,3,601,694,-93,93,123000,122900,20393,164807,155507
520.753059,4,110,50,60,-60,123000,122900,-2017,-23583,-17583
520.753059,5,3100,3095,5,-5,123000,122900,12561,-264361,-263861
520.753059,6,0,0,0,0,123000,122900,0,0,0
520.964024,0,545,645,-100,100,123000,122900,30201,244199,234199
520.964024,1,539,631,-92,92,123000,122900,29698,91902,82702
520.964024,2,4670,4688,-18,18,123000,122900,22861,-435461,-437261
520.964024,3,601,694,-93,93,123000,122900,20393,164807,155507
520.964024,4,110,50,60,-60,123000,122900,-2017,-23583,-17583
520.964024,5,3100,3095,5,-5,123000,122900,12561,-264361,-263861
520.964024,6,0,0,0,0,123000,122900,0,0,0
521.232255,0,545,645,-100,100,123000,122900,30201,244199,234199
521.232255,1,539,631,-92,92,123000,122900,29698,91902,82702
521.232255,2,4670,4688,-18,18,123000,122900,22861,-435461,-437261
521.232255,3,601,694,-93,93,123000,122900,20393,164807,155507
521.232255,4,110,50,60,-60,123000,122900,-2017,-23583,-17583
521.232255,5,3100,3095,5,-5,123000,122900,12561,-264361,-263861
521.232255,6,0,0,0,0,123000,122900,0,0,0
521.465626,0,545,645,-100,100,123000,122900,30201,244199,234199
521.465626,1,539,631,-92,92,123000,122900,29698,91902,82702
521.465626,2,4670,4688,-18,18,123000,122900,22861,-435461,-437261
521.465626,3,601,694,-93,93,123000,122900,20393,164807,155507
521.465626,4,110,50,60,-60,123000,122900,-2017,-23583,-17583
521.465626,5,3100,3095,5,-5,123000,122900,12561,-264361,-263861
521.465626,6,0,0,0,0,123000,122900,0,0,0
521.731705,0,545,645,-100,100,122800,122900,30201,244199,254199
521.731705,1,539,631,-92,92,122800,122900,29698,91902,101102
521.731705,2,4680,4698,-18,18,122800,122900,22615,-433215,-431415
521.731705,3,601,694,-93,93,122800,122900,20393,164807,174107
521.731705,4,110,50,60,-60,122800,122900,-2017,-23583,-29583
521.731705,5,3100,3095,5,-5,122800,122900,12561,-264361,-264861
521.731705,6,0,0,0,0,122800,122900,0,0,0
522.002158,0,545,645,-100,100,122800,123000,30201,244199,264199
522.002158,1,539,631,-92,92,122800,123000,29698,91902,110302
522.002158,2,4680,4698,-18,18,122800,123000,22615,-433215,-429615
522.002158,3,601,694,-93,93,122800,123000,20393,164807,183407
522.002158,4,110,50,60,-60,122800,123000,-2017,-23583,-35583
522.002158,5,3100,3095,5,-5,122800,123000,12561,-264361,-265361
522.002158,6,0,0,0,0,122800,123000,0,0,0
522.242576,0,545,645,-100,100,122800,123000,30201,244199,264199
522.242576,1,539,631,-92,92,122800,123000,29698,91902,110302
522.242576,2,4680,4698,-18,18,122800,123000,22615,-433215,-429615
522.242576,3,601,694,-93,93,122800,123000,20393,164807,183407
522.242576,4,110,50,60,-60,122800,123000,-2017,-23583,-35583
522.242576,5,3100,3095,5,-5,122800,123000,12561,-264361,-265361
522.242576,6,0,0,0,0,122800,123000,0,0,0
522.490014,0,545,645,-100,100,123100,123000,30201,244199,234199
522.490014,1,539,631,-92,92,123100,123000,29698,91902,82702
522.490014,2,4690,4698,-8,8,123100,123000,22492,-435092,-435892
522.490014,3,601,694,-93,93,123100,123000,20393,164807,155507
522.490014,4,110,50,60,-60,123100,123000,-2017,-23583,-17583
522.490014,5,3100,3105,-5,5,123100,123000,12807,-263607,-264107
522.490014,6,0,0,0,0,123100,123000,0,0,0
522.771135,0,545,645,-100,100,123100,122800,30201,244199,219599
522.771135,1,539,631,-92,92,123100,122800,29698,91902,69270
522.771135,2,4690,4698,-8,8,123100,122800,22492,-435092,-437060
522.771135,3,601,694,-93,93,123100,122800,20393,164807,141929
522.771135,4,110,50,60,-60,123100,122800,-2017,-23583,-8823
522.771135,5,3100,3105,-5,5,123100,122800,12807,-263607,-264837
522.771135,6,0,0,0,0,123100,122800,0,0,0
522.955379,0,545,645,-100,100,122800,122800,30201,244199,244199
522.955379,1,539,631,-92,92,122800,122800,29698,91902,91902
522.955379,2,4690,4708,-18,18,122800,122800,22738,-434338,-434338
522.955379,3,601,694,-93,93,122800,122800,20393,164807,164807
522.955379,4,110,50,60,-60,122800,122800,-2017,-23583,-23583
522.955379,5,3110,3115,-5,5,122800,122800,12930,-266730,-266730
522.955379,6,0,0,0,0,122800,122800,0,0,0
523.244104,0,545,645,-100,100,123400,122800,30201,244199,219599
523.244104,1,539,631,-92,92,123400,122800,29698,91902,69270
523.244104,2,4690,4718,-28,18,123400,122800,22615,794785,-440103
523.244104,3,601,694,-93,93,123400,122800,20393,164807,141929
523.244104,4,110,50,60,-60,123400,122800,-2017,-23583,-8823
523.244104,5,3110,3115,-5,5,123400,122800,12930,-266730,-267960
523.244104,6,0,0,0,0,123400,122800,0,0,0
523.486334,0,545,645,-100,100,123400,122800,30201,244199,219599
523.486334,1,539,631,-92,92,123400,122800,29698,91902,69270
523.486334,2,4690,4718,-28,28,123400,122800,22615,-434215,-441103
523.486334,3,601,694,-93,93,123400,122800,20393,164807,141929
523.486334,4,110,50,60,-60,123400,122800,-2017,-23583,-8823
523.486334,5,3110,3115,-5,5,123400,122800,12930,-266730,-267960
523.486334,6,0,0,0,0,123400,122800,0,0,0
523.763572,0,545,645,-100,100,123100,122800,30201,244199,219599
523.763572,1,539,631,-92,92,123100,122800,29698,91902,69270
523.763572,2,4700,4718,-18,18,123100,122800,22492,-437092,-441520
523.763572,3,601,694,-93,93,123100,122800,20393,164807,141929
523.763572,4,110,50,60,-60,123100,122800,-2017,-23583,-8823
523.763572,5,3110,3125,-15,15,123100,122800,13176,-264976,-268666
523.763572,6,0,0,0,0,123100,122800,0,0,0
523.983922,0,545,645,-100,100,123100,122800,30201,244199,219599
523.983922,1,539,631,-92,92,123100,122800,29698,91902,69270
523.983922,2,4700,4728,-28,28,123100,122800,22738,-435338,-442226
523.983922,3,601,694,-93,93,123100,122800,20393,164807,141929
523.983922,4,110,50,60,-60,123100,122800,-2017,-23583,-8823
523.983922,5,3120,3125,-5,5,123100,122800,13053,-267853,-269083
523.983922,6,0,0,0,0,123100,122800,0,0,0
524.224338,0,545,645,-100,100,123200,122900,30201,244199,219599
524.224338,1,539,631,-92,92,123200,122900,29698,91902,69270
524.224338,2,4700,4738,-38,38,123200,122900,22984,-433584,-442932
524.224338,3,601,694,-93,93,123200,122900,20393,164807,141929
524.224338,4,110,50,60,-60,123200,122900,-2017,-23583,-8823
524.224338,5,3120,3135,-15,15,123200,122900,13299,-266099,-269789
524.224338,6,0,0,0,0,123200,122900,0,0,0
524.491464,0,545,645,-100,100,123500,122900,30201,244199,219599
524.491464,1,539,631,-92,92,123500,122900,29698,91902,69270
524.491464,2,4710,4748,-38,38,123500,122900,22738,-433338,-442686
524.491464,3,601,694,-93,93,123500,122900,20393,164807,141929
524.491464,4,110,50,60,-60,123500,122900,-2017,-23583,-8823
524.491464,5,3120,3145,-25,25,123500,122900,13546,-263346,-269496
524.491464,6,0,0,0,0,123500,122900,0,0,0
524.794474,0,545,645,-100,100,123500,122900,30201,244199,219599
524.794474,1,539,631,-92,92,123500,122900,29698,91902,69270
524.794474,2,4710,4758,-48,48,123500,122900,22615,-429215,-441023
524.794474,3,601,694,-93,93,123500,122900,20393,164807,141929
524.794474,4,110,50,60,-60,123500,122900,-2017,-23583,-8823
524.794474,5,3120,3155,-35,35,123500,122900,13423,-259223,-267833
524.794474,6,0,0,0,0,123500,122900,0,0,0
524.97717,0,545,645,-100,100,123500,122900,30201,244199,219599
524.97717,1,539,631,-92,92,123500,122900,29698,91902,69270
524.97717,2,4710,4758,-48,48,123500,122900,22615,-429215,-441023
524.97717,3,601,694,-93,93,123500,122900,20393,164807,141929
524.97717,4,110,50,60,-60,123500,122900,-2017,-23583,-8823
524.97717,5,3120,3155,-35,35,123500,122900,13423,-259223,-267833
524.97717,6,0,0,0,0,123500,122900,0,0,0
525.23869,0,545,645,-100,100,123500,122900,30201,244199,219599
525.23869,1,539,631,-92,92,123500,122900,29698,91902,69270
525.23869,2,4710,4758,-48,48,123500,122900,22615,-429215,-441023
525.23869,3,601,694,-93,93,123500,122900,20393,164807,141929
525.23869,4,110,50,60,-60,123500,122900,-2017,-23583,-8823
525.23869,5,3120,3155,-35,35,123500,122900,13423,-259223,-267833
525.23869,6,0,0,0,0,123500,122900,0,0,0
525.45988,0,545,645,-100,100,123500,123000,30201,244199,219599
525.45988,1,539,631,-92,92,123500,123000,29698,91902,69270
525.45988,2,4710,4758,-48,48,123500,123000,22615,-429215,-441023
525.45988,3,601,694,-93,93,123500,123000,20393,164807,141929
525.45988,4,110,50,60,-60,123500,123000,-2017,-23583,-8823
525.45988,5,3120,3155,-35,35,123500,123000,13423,-259223,-267833
525.45988,6,0,0,0,0,123500,123000,0,0,0
525.765424,0,545,645,-100,100,123500,123100,30201,244199,219599
525.765424,1,539,631,-92,92,123500,123100,29698,91902,69270
525.765424,2,4710,4758,-48,48,123500,123100,22615,-429215,-441023
525.765424,3,601,694,-93,93,123500,123100,20393,164807,141929
525.765424,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
525.765424,5,3120,3155,-35,35,123500,123100,13423,-259223,-267833
525.765424,6,0,0,0,0,123500,123100,0,0,0
525.983293,0,545,645,-100,100,123500,123100,30201,244199,219599
525.983293,1,539,631,-92,92,123500,123100,29698,91902,69270
525.983293,2,4720,4758,-38,38,123500,123100,22862,-434462,-443810
525.983293,3,601,694,-93,93,123500,123100,20393,164807,141929
525.983293,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
525.983293,5,3120,3165,-45,45,123500,123100,13299,-255099,-266169
525.983293,6,0,0,0,0,123500,123100,0,0,0
526.290187,0,545,645,-100,100,123500,123100,30201,244199,219599
526.290187,1,539,631,-92,92,123500,123100,29698,91902,69270
526.290187,2,4720,4758,-38,38,123500,123100,22862,-434462,-443810
526.290187,3,601,694,-93,93,123500,123100,20393,164807,141929
526.290187,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
526.290187,5,3120,3165,-45,45,123500,123100,13299,-255099,-266169
526.290187,6,0,0,0,0,123500,123100,0,0,0
526.507745,0,545,645,-100,100,123500,123100,30201,244199,219599
526.507745,1,539,631,-92,92,123500,123100,29698,91902,69270
526.507745,2,4720,4758,-38,38,123500,123100,22862,-434462,-443810
526.507745,3,601,694,-93,93,123500,123100,20393,164807,141929
526.507745,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
526.507745,5,3120,3165,-45,45,123500,123100,13299,-255099,-266169
526.507745,6,0,0,0,0,123500,123100,0,0,0
526.762881,0,545,645,-100,100,122800,123100,30201,244199,268799
526.762881,1,539,631,-92,92,122800,123100,29698,91902,114534
526.762881,2,4730,4758,-28,28,122800,123100,22738,-439338,-432450
526.762881,3,601,694,-93,93,122800,123100,20393,164807,187685
526.762881,4,110,50,60,-60,122800,123100,-2017,-23583,-38343
526.762881,5,3130,3165,-35,35,122800,123100,13175,-259975,-251365
526.762881,6,0,0,0,0,122800,123100,0,0,0
526.984857,0,545,645,-100,100,122800,123100,30201,244199,268799
526.984857,1,539,631,-92,92,122800,123100,29698,91902,114534
526.984857,2,4730,4758,-28,28,122800,123100,22738,-439338,-432450
526.984857,3,601,694,-93,93,122800,123100,20393,164807,187685
526.984857,4,110,50,60,-60,122800,123100,-2017,-23583,-38343
526.984857,5,3130,3165,-35,35,122800,123100,13175,-259975,-251365
526.984857,6,0,0,0,0,122800,123100,0,0,0
527.233638,0,545,645,-100,100,123500,123100,30201,244199,219599
527.233638,1,539,631,-92,92,123500,123100,29698,91902,69270
527.233638,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
527.233638,3,601,694,-93,93,123500,123100,20393,164807,141929
527.233638,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
527.233638,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
527.233638,6,0,0,0,0,123500,123100,0,0,0
527.457609,0,545,645,-100,100,123500,123100,30201,244199,219599
527.457609,1,539,631,-92,92,123500,123100,29698,91902,69270
527.457609,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
527.457609,3,601,694,-93,93,123500,123100,20393,164807,141929
527.457609,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
527.457609,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
527.457609,6,0,0,0,0,123500,123100,0,0,0
527.75375,0,545,645,-100,100,123500,123100,30201,244199,219599
527.75375,1,539,631,-92,92,123500,123100,29698,91902,69270
527.75375,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
527.75375,3,601,694,-93,93,123500,123100,20393,164807,141929
527.75375,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
527.75375,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
527.75375,6,0,0,0,0,123500,123100,0,0,0
528.007589,0,545,645,-100,100,123500,123100,30201,244199,219599
528.007589,1,539,631,-92,92,123500,123100,29698,91902,69270
528.007589,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
528.007589,3,601,694,-93,93,123500,123100,20393,164807,141929
528.007589,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
528.007589,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
528.007589,6,0,0,0,0,123500,123100,0,0,0
528.248909,0,545,645,-100,100,123500,123100,30201,244199,219599
528.248909,1,539,631,-92,92,123500,123100,29698,91902,69270
528.248909,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
528.248909,3,601,694,-93,93,123500,123100,20393,164807,141929
528.248909,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
528.248909,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
528.248909,6,0,0,0,0,123500,123100,0,0,0
528.47573,0,545,645,-100,100,123500,123100,30201,244199,219599
528.47573,1,539,631,-92,92,123500,123100,29698,91902,69270
528.47573,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
528.47573,3,601,694,-93,93,123500,123100,20393,164807,141929
528.47573,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
528.47573,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
528.47573,6,0,0,0,0,123500,123100,0,0,0
528.728877,0,545,645,-100,100,123500,123100,30201,244199,219599
528.728877,1,539,631,-92,92,123500,123100,29698,91902,69270
528.728877,2,4730,4768,-38,38,123500,123100,22614,-436214,-445562
528.728877,3,601,694,-93,93,123500,123100,20393,164807,141929
528.728877,4,110,50,60,-60,123500,123100,-2017,-23583,-8823
528.728877,5,3140,3165,-25,25,123500,123100,13422,-265222,-271372
528.728877,6,0,0,0,0,123500,123100,0,0,0
529.002206,0,545,645,-100,100,123300,123100,30201,244199,224199
529.002206,1,539,631,-92,92,123300,123100,29698,91902,73502
529.002206,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
529.002206,3,601,694,-93,93,123300,123100,20393,164807,146207
529.002206,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
529.002206,5,3140,3165,-25,25,123300,123100,13422,-265222,-270222
529.002206,6,0,0,0,0,123300,123100,0,0,0
529.249363,0,545,645,-100,100,123300,123100,30201,244199,224199
529.249363,1,539,631,-92,92,123300,123100,29698,91902,73502
529.249363,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
529.249363,3,601,694,-93,93,123300,123100,20393,164807,146207
529.249363,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
529.249363,5,3140,3165,-25,25,123300,123100,13422,-265222,-270222
529.249363,6,0,0,0,0,123300,123100,0,0,0
529.464194,0,545,645,-100,100,123300,123100,30201,244199,224199
529.464194,1,539,631,-92,92,123300,123100,29698,91902,73502
529.464194,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
529.464194,3,601,694,-93,93,123300,123100,20393,164807,146207
529.464194,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
529.464194,5,3140,3165,-25,25,123300,123100,13422,-265222,-270222
529.464194,6,0,0,0,0,123300,123100,0,0,0
529.796718,0,545,645,-100,100,123300,123100,30201,244199,224199
529.796718,1,539,631,-92,92,123300,123100,29698,91902,73502
529.796718,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
529.796718,3,601,694,-93,93,123300,123100,20393,164807,146207
529.796718,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
529.796718,5,3140,3165,-25,25,123300,123100,13422,-265222,-270222
529.796718,6,0,0,0,0,123300,123100,0,0,0
530.040502,0,545,645,-100,100,123300,123100,30201,244199,224199
530.040502,1,539,631,-92,92,123300,123100,29698,91902,73502
530.040502,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
530.040502,3,601,694,-93,93,123300,123100,20393,164807,146207
530.040502,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
530.040502,5,3140,3165,-25,25,123300,123100,13422,-265222,-270222
530.040502,6,0,0,0,0,123300,123100,0,0,0
530.286019,0,545,645,-100,100,123300,123100,30201,244199,224199
530.286019,1,539,631,-92,92,123300,123100,29698,91902,73502
530.286019,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
530.286019,3,601,694,-93,93,123300,123100,20393,164807,146207
530.286019,4,110,50,60,-60,123300,123100,-2017,-23583,-11583
530.286019,5,3140,3165,-25,25,123300,123100,13422,-265222,-270222
530.286019,6,0,0,0,0,123300,123100,0,0,0
530.506637,0,545,645,-100,100,123300,123100,30201,244199,224199
530.506637,1,539,631,-92,92,123300,123100,29698,91902,73502
530.506637,2,4738,4768,-30,30,123300,123100,22515,-439315,-445315
