Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss
338.744509,3,Tick,3154,3164,-10,0,138600,138600,-3678,1704478,318478
338.744509,4,Tick,938,987,-49,49,138600,138600,-25128,201028,201028
338.744509,5,Tick,2082,2089,-7,0,138600,138600,116310,1139890,169690
338.744509,6,Tick,1057,1080,-23,23,138600,138600,-355,74655,74655
338.956204,0,Tick,0,105,-105,75,138600,138600,-3,4238003,80003,BREACH
338.956204,1,Tick,0,0,0,0,138600,138600,0,0,0
338.956204,2,Tick,121,120,1,0,138600,138600,-1615,-127185,11415
338.956204,3,Tick,3164,3164,0,0,138600,138600,-3817,318617,318617
338.956204,4,Tick,938,987,-49,49,138600,138600,-25128,201028,201028
338.956204,5,Tick,2082,2099,-17,0,138600,138600,116587,2525613,169413
338.956204,6,Tick,1057,1080,-23,23,138600,138600,-355,74655,74655
339.237315,0,Tick,0,105,-105,75,138600,138600,-3,4238003,80003,BREACH
339.237315,1,Tick,0,0,0,0,138600,138600,0,0,0
339.237315,2,Tick,121,120,1,0,138600,138600,-1615,-127185,11415
339.237315,3,Tick,3164,3164,0,0,138600,138600,-3817,318617,318617
339.237315,4,Tick,938,987,-49,49,138600,138600,-25128,201028,201028
339.237315,5,Tick,2082,2099,-17,0,138600,138600,116587,2525613,169413
339.237315,6,Tick,1057,1080,-23,23,138600,138600,-355,74655,74655
339.470872,0,Tick,0,105,-105,75,138600,138500,-3,4238003,72503,BREACH
339.470872,1,Tick,0,0,0,0,138600,138500,0,0,0
339.470872,2,Tick,121,120,1,0,138600,138500,-1615,-127185,11415
339.470872,3,Tick,3164,3174,-10,0,138600,138500,-3956,1704756,318756
339.470872,4,Tick,938,987,-49,49,138600,138500,-25128,201028,196128
339.470872,5,Tick,2092,2099,-7,0,138600,138500,116864,1139336,169136
339.470872,6,Tick,1057,1080,-23,23,138600,138500,-355,74655,72355
339.753472,0,Tick,0,105,-105,75,138600,138600,-3,4238003,80003,BREACH
339.753472,1,Tick,0,0,0,0,138600,138600,0,0,0
339.753472,2,Tick,121,120,1,0,138600,138600,-1615,-127185,11415
339.753472,3,Tick,3174,3174,0,0,138600,138600,-4095,318895,318895
339.753472,4,Tick,938,987,-49,49,138600,138600,-25128,201028,201028
339.753472,5,Tick,2092,2109,-17,0,138600,138600,117141,2525059,168859
339.753472,6,Tick,1057,1080,-23,23,138600,138600,-355,74655,74655
339.995499,0,Tick,0,105,-105,75,138700,138600,-3,4238003,69503,BREACH
339.995499,1,Tick,0,0,0,0,138700,138600,0,0,0
339.995499,2,Tick,121,120,1,0,138700,138600,-1615,-127185,11515
339.995499,3,Tick,3174,3184,-10,0,138700,138600,-4234,1706034,319034
339.995499,4,Tick,938,987,-49,49,138700,138600,-25128,201028,196128
339.995499,5,Tick,2102,2109,-7,0,138700,138600,117418,1137782,166882
339.995499,6,Tick,1057,1080,-23,23,138700,138600,-355,74655,72355
340.236403,0,Tick,0,105,-105,75,138700,138600,-3,4238003,69503,BREACH
340.236403,1,Tick,0,0,0,0,138700,138600,0,0,0
340.236403,2,Tick,121,120,1,0,138700,138600,-1615,-127185,11515
340.236403,3,Tick,3184,3184,0,0,138700,138600,-4373,319173,319173
340.236403,4,Tick,938,987,-49,49,138700,138600,-25128,201028,196128
340.236403,5,Tick,2102,2119,-17,0,138700,138600,117695,2524505,166605
340.236403,6,Tick,1057,1080,-23,23,138700,138600,-355,74655,72355
340.460938,0,Tick,0,105,-105,75,138700,138600,-3,4238003,69503,BREACH
340.460938,1,Tick,0,0,0,0,138700,138600,0,0,0
340.460938,2,Tick,121,120,1,0,138700,138600,-1615,-127185,11515
340.460938,3,Tick,3184,3184,0,0,138700,138600,-4373,319173,319173
340.460938,4,Tick,938,987,-49,49,138700,138600,-25128,201028,196128
340.460938,5,Tick,2102,2119,-17,0,138700,138600,117695,2524505,166605
340.460938,6,Tick,1057,1080,-23,23,138700,138600,-355,74655,72355
340.707019,0,Tick,0,105,-105,75,138700,138600,-3,4238003,69503,BREACH
340.707019,1,Tick,0,0,0,0,138700,138600,0,0,0
340.707019,2,Tick,121,120,1,0,138700,138600,-1615,-127185,11515
340.707019,3,Tick,3184,3184,0,0,138700,138600,-4373,319173,319173
340.707019,4,Tick,938,987,-49,49,138700,138600,-25128,201028,196128
340.707019,5,Tick,2102,2119,-17,0,138700,138600,117695,2524505,166605
340.707019,6,Tick,1057,1080,-23,23,138700,138600,-355,74655,72355
340.988977,0,Tick,0,105,-105,75,138600,138600,-3,4238003,80003,BREACH
340.988977,1,Tick,0,0,0,0,138600,138600,0,0,0
340.988977,2,Tick,123,120,3,0,138600,138600,-1643,-404357,11443
340.988977,3,Tick,3184,3186,-2,0,138600,138600,-4318,596318,319118
340.988977,4,Tick,938,987,-49,49,138600,138600,-25128,201028,201028
340.988977,5,Tick,2102,2119,-17,0,138600,138600,117695,2524505,168305
340.988977,6,Tick,1057,1080,-23,23,138600,138600,-355,74655,74655
341.229857,0,Tick,0,105,-105,75,138100,138600,-3,4238003,109088,BREACH
341.229857,1,Tick,0,0,0,0,138100,138600,0,0,0
341.229857,2,Tick,123,120,3,0,138100,138600,-1643,-404357,10612
341.229857,3,Tick,3194,3186,8,0,138100,138600,-4457,-789543,317041
341.229857,4,Tick,938,987,-49,49,138100,138600,-25128,201028,214601
341.229857,5,Tick,2102,2119,-17,0,138100,138600,117695,2524505,173014
341.229857,6,Tick,1057,1080,-23,23,138100,138600,-355,74655,81026
341.508261,0,Tick,0,105,-105,75,139000,138800,-3,4238003,53003,BREACH
341.508261,1,Tick,0,0,0,0,139000,138800,0,0,0
341.508261,2,Tick,123,122,1,0,139000,138800,-1671,-126929,12071
341.508261,3,Tick,3194,3196,-2,0,139000,138800,-4596,597596,319596
341.508261,4,Tick,938,1013,-75,75,139000,138800,-25489,201389,186389
341.508261,5,Tick,2102,2119,-17,0,139000,138800,117695,2524505,161505
341.508261,6,Tick,1057,1080,-23,23,139000,138800,-355,74655,70055
341.798717,0,Tick,0,105,-105,75,139000,138800,-3,4238003,53003,BREACH
341.798717,1,Tick,0,0,0,0,139000,138800,0,0,0
341.798717,2,Tick,123,122,1,0,139000,138800,-1671,-126929,12071
341.798717,3,Tick,3194,3196,-2,0,139000,138800,-4596,597596,319596
341.798717,4,Tick,938,1013,-75,75,139000,138800,-25489,201389,186389
341.798717,5,Tick,2102,2119,-17,0,139000,138800,117695,2524505,161505
341.798717,6,Tick,1057,1080,-23,23,139000,138800,-355,74655,70055
341.997047,0,Tick,0,105,-105,75,138900,138800,-3,4238003,63503,BREACH
341.997047,1,Tick,0,0,0,0,138900,138800,0,0,0
341.997047,2,Tick,123,124,-1,0,138900,138800,-1699,150899,11999
341.997047,3,Tick,3196,3196,0,0,138900,138800,-4540,319740,319740
341.997047,4,Tick,938,1013,-75,75,138900,138800,-25489,201389,193889
341.997047,5,Tick,2102,2119,-17,0,138900,138800,117695,2524505,163205
341.997047,6,Tick,1057,1080,-23,23,138900,138800,-355,74655,72355
342.287359,0,Tick,0,105,-105,75,139000,138800,-3,4238003,53003,BREACH
342.287359,1,Tick,0,0,0,0,139000,138800,0,0,0
342.287359,2,Tick,123,124,-1,0,139000,138800,-1699,150899,11899
342.287359,3,Tick,3196,3206,-10,0,139000,138800,-4679,1708879,318879
342.287359,4,Tick,938,1013,-75,75,139000,138800,-25489,201389,186389
342.287359,5,Tick,2102,2119,-17,0,139000,138800,117695,2524505,161505
342.287359,6,Tick,1057,1080,-23,23,139000,138800,-355,74655,70055
342.463025,0,Tick,0,105,-105,75,139000,138800,-3,4238003,53003,BREACH
342.463025,1,Tick,0,0,0,0,139000,138800,0,0,0
342.463025,2,Tick,123,124,-1,0,139000,138800,-1699,150899,11899
342.463025,3,Tick,3196,3206,-10,0,139000,138800,-4679,1708879,318879
342.463025,4,Tick,938,1013,-75,75,139000,138800,-25489,201389,186389
342.463025,5,Tick,2102,2119,-17,0,139000,138800,117695,2524505,161505
342.463025,6,Tick,1057,1080,-23,23,139000,138800,-355,74655,70055
342.708878,0,Tick,0,105,-105,75,139000,138800,-3,4238003,53003,BREACH
342.708878,1,Tick,0,0,0,0,139000,138800,0,0,0
342.708878,2,Tick,123,124,-1,0,139000,138800,-1699,150899,11899
342.708878,3,Tick,3196,3206,-10,0,139000,138800,-4679,1708879,318879
342.708878,4,Tick,938,1013,-75,75,139000,138800,-25489,201389,186389
342.708878,5,Tick,2102,2119,-17,0,139000,138800,117695,2524505,161505
342.708878,6,Tick,1057,1080,-23,23,139000,138800,-355,74655,70055
343.043891,0,Tick,0,105,-105,75,139000,138800,-3,4238003,53003,BREACH
343.043891,1,Tick,0,0,0,0,139000,138800,0,0,0
343.043891,2,Tick,123,124,-1,0,139000,138800,-1699,150899,11899
343.043891,3,Tick,3196,3206,-10,0,139000,138800,-4679,1708879,318879
343.043891,4,Tick,938,1013,-75,75,139000,138800,-25489,201389,186389
343.043891,5,Tick,2102,2119,-17,0,139000,138800,117695,2524505,161505
343.043891,6,Tick,1057,1080,-23,23,139000,138800,-355,74655,70055
343.28505,0,Tick,0,105,-105,75,138900,138800,-3,4238003,63503,BREACH
343.28505,1,Tick,0,0,0,0,138900,138800,0,0,0
343.28505,2,Tick,123,124,-1,0,138900,138800,-1699,150899,11999
343.28505,3,Tick,3206,3206,0,0,138900,138800,-4818,320018,320018
343.28505,4,Tick,938,1013,-75,75,138900,138800,-25489,201389,193889
343.28505,5,Tick,2102,2119,-17,0,138900,138800,117695,2524505,163205
343.28505,6,Tick,1057,1080,-23,23,138900,138800,-355,74655,72355
343.512061,0,Tick,0,105,-105,75,138400,139000,-3,4238003,97193,BREACH
343.512061,1,Tick,0,0,0,0,138400,139000,0,0,0
343.512061,2,Tick,123,126,-3,0,138400,139000,-1727,428327,12161
343.512061,3,Tick,3216,3206,10,0,138400,139000,-4540,-1068260,318960
343.512061,4,Tick,955,1013,-58,58,138400,139000,-25724,211824,227948
343.512061,5,Tick,2112,2119,-7,0,138400,139000,117973,1136227,165173
343.512061,6,Tick,1087,1080,7,-7,138400,139000,-688,83788,81842
343.767922,0,Tick,0,105,-105,75,138800,139000,-3,4238003,89003,BREACH
343.767922,1,Tick,0,0,0,0,138800,139000,0,0,0
343.767922,2,Tick,123,126,-3,0,138800,139000,-1727,428327,11927
343.767922,3,Tick,3226,3206,20,0,138800,139000,-4262,-2456538,319462
343.767922,4,Tick,955,1013,-58,58,138800,139000,-25724,211824,223424
343.767922,5,Tick,2122,2119,3,0,138800,139000,118251,-252051,164349
343.767922,6,Tick,1087,1080,7,-7,138800,139000,-688,83788,82388
344.028065,0,Tick,0,105,-105,75,138800,139000,-3,4238003,89003,BREACH
344.028065,1,Tick,0,0,0,0,138800,139000,0,0,0
344.028065,2,Tick,123,126,-3,0,138800,139000,-1727,428327,11927
344.028065,3,Tick,3236,3206,30,0,138800,139000,-3984,-3844816,319184
344.028065,4,Tick,955,1013,-58,58,138800,139000,-25724,211824,223424
344.028065,5,Tick,2132,2119,13,0,138800,139000,118529,-1640329,164071
344.028065,6,Tick,1087,1080,7,-7,138800,139000,-688,83788,82388
344.201701,0,Tick,0,105,-105,75,138900,139000,-3,4238003,78503,BREACH
344.201701,1,Tick,0,0,0,0,138900,139000,0,0,0
344.201701,2,Tick,123,126,-3,0,138900,139000,-1727,428327,11627
344.201701,3,Tick,3236,3216,20,0,138900,139000,-4123,-2455677,322323
344.201701,4,Tick,1009,1013,-4,4,138900,139000,-26057,217557,217957
344.201701,5,Tick,2132,2119,13,0,138900,139000,118529,-1640329,165371
344.201701,6,Tick,1087,1080,7,-7,138900,139000,-688,83788,83088
344.546545,0,Tick,0,105,-105,75,138500,139000,-3,4238003,97193,BREACH
344.546545,1,Tick,0,0,0,0,138500,139000,0,0,0
344.546545,2,Tick,123,126,-3,0,138500,139000,-1727,428327,12161
344.546545,3,Tick,3246,3216,30,0,138500,139000,-4262,-3843538,318122
344.546545,4,Tick,1033,1013,20,-20,138500,139000,-26390,222690,217130
344.546545,5,Tick,2132,2119,13,0,138500,139000,118529,-1640329,163057
344.546545,6,Tick,1087,1080,7,-7,138500,139000,-688,83788,81842
344.750364,0,Tick,0,105,-105,75,138500,139000,-3,4238003,97193,BREACH
344.750364,1,Tick,0,0,0,0,138500,139000,0,0,0
344.750364,2,Tick,123,126,-3,0,138500,139000,-1727,428327,12161
344.750364,3,Tick,3246,3216,30,0,138500,139000,-4262,-3843538,318122
344.750364,4,Tick,1033,1013,20,-20,138500,139000,-26390,222690,217130
344.750364,5,Tick,2132,2119,13,0,138500,139000,118529,-1640329,163057
344.750364,6,Tick,1087,1080,7,-7,138500,139000,-688,83788,81842
345.014168,0,Tick,0,105,-105,75,139000,139300,-3,4238003,88298,BREACH
345.014168,1,Tick,0,0,0,0,139000,139300,0,0,0
345.014168,2,Tick,123,128,-5,0,139000,139300,-1755,706155,11050
345.014168,3,Tick,3256,3216,40,0,139000,139300,-3984,-5233616,327224
345.014168,4,Tick,1033,1013,20,-20,139000,139300,-26390,222690,217110
345.014168,5,Tick,2142,2119,23,0,139000,139300,118807,-3030607,166876
345.014168,6,Tick,1102,1080,22,-22,139000,139300,-271,87871,81733
345.298299,0,Tick,0,105,-105,75,139000,139300,-3,4238003,88298,BREACH
345.298299,1,Tick,0,0,0,0,139000,139300,0,0,0
345.298299,2,Tick,123,128,-5,0,139000,139300,-1755,706155,11050
345.298299,3,Tick,3256,3226,30,0,139000,139300,-3706,-3843894,326736
345.298299,4,Tick,1033,1013,20,-20,139000,139300,-26390,222690,217110
345.298299,5,Tick,2142,2119,23,0,139000,139300,118807,-3030607,166876
345.298299,6,Tick,1112,1080,32,-32,139000,139300,-410,90010,81082
345.465874,0,Tick,0,105,-105,75,138800,139300,-3,4238003,88298,BREACH
345.465874,1,Tick,0,0,0,0,138800,139300,0,0,0
345.465874,2,Tick,123,128,-5,0,138800,139300,-1755,706155,11050
345.465874,3,Tick,3257,3226,31,0,138800,139300,-3720,-3982680,326971
345.465874,4,Tick,1073,1013,60,-60,138800,139300,-26946,227246,210506
345.465874,5,Tick,2142,2119,23,0,138800,139300,118807,-3030607,166876
345.465874,6,Tick,1117,1080,37,-37,138800,139300,-480,90580,80257
345.755996,0,Tick,0,105,-105,75,138800,139300,-3,4238003,88298,BREACH
345.755996,1,Tick,0,0,0,0,138800,139300,0,0,0
345.755996,2,Tick,123,128,-5,0,138800,139300,-1755,706155,11050
345.755996,3,Tick,3257,3226,31,0,138800,139300,-3720,-3982680,326971
345.755996,4,Tick,1073,1013,60,-60,138800,139300,-26946,227246,210506
345.755996,5,Tick,2142,2119,23,0,138800,139300,118807,-3030607,166876
345.755996,6,Tick,1117,1080,37,-37,138800,139300,-480,90580,80257
345.986764,0,Tick,0,105,-105,75,138800,139300,-3,4238003,88298,BREACH
345.986764,1,Tick,0,0,0,0,138800,139300,0,0,0
345.986764,2,Tick,123,128,-5,0,138800,139300,-1755,706155,11050
345.986764,3,Tick,3257,3226,31,0,138800,139300,-3720,-3982680,326971
345.986764,4,Tick,1073,1013,60,-60,138800,139300,-26946,227246,210506
345.986764,5,Tick,2142,2119,23,0,138800,139300,118807,-3030607,166876
345.986764,6,Tick,1117,1080,37,-37,138800,139300,-480,90580,80257
346.209616,0,Tick,0,105,-105,75,138800,139300,-3,4238003,88298,BREACH
346.209616,1,Tick,0,0,0,0,138800,139300,0,0,0
346.209616,2,Tick,123,128,-5,0,138800,139300,-1755,706155,11050
346.209616,3,Tick,3257,3226,31,0,138800,139300,-3720,-3982680,326971
346.209616,4,Tick,1073,1013,60,-60,138800,139300,-26946,227246,210506
346.209616,5,Tick,2142,2119,23,0,138800,139300,118807,-3030607,166876
346.209616,6,Tick,1117,1080,37,-37,138800,139300,-480,90580,80257
346.545043,0,Tick,0,105,-105,75,138800,139300,-3,4238003,88298,BREACH
346.545043,1,Tick,0,0,0,0,138800,139300,0,0,0
346.545043,2,Tick,123,128,-5,0,138800,139300,-1755,706155,11050
346.545043,3,Tick,3257,3226,31,0,138800,139300,-3720,-3982680,326971
346.545043,4,Tick,1073,1013,60,-60,138800,139300,-26946,227246,210506
346.545043,5,Tick,2142,2119,23,0,138800,139300,118807,-3030607,166876
346.545043,6,Tick,1117,1080,37,-37,138800,139300,-480,90580,80257
346.761139,0,Tick,0,105,-105,75,138800,139300,-3,4238003,88298,BREACH
346.761139,1,Tick,0,0,0,0,138800,139300,0,0,0
346.761139,2,Tick,123,128,-5,0,138800,139300,-1755,706155,11050
346.761139,3,Tick,3257,3226,31,0,138800,139300,-3720,-3982680,326971
346.761139,4,Tick,1073,1013,60,-60,138800,139300,-26946,227246,210506
346.761139,5,Tick,2142,2119,23,0,138800,139300,118807,-3030607,166876
346.761139,6,Tick,1117,1080,37,-37,138800,139300,-480,90580,80257
347.00071,0,Tick,0,105,-105,75,139200,139300,-3,4238003,69503,BREACH
347.00071,1,Tick,0,0,0,0,139200,139300,0,0,0
347.00071,2,Tick,123,128,-5,0,139200,139300,-1755,706155,10155
347.00071,3,Tick,3267,3226,41,0,139200,139300,-3442,-5373958,333242
347.00071,4,Tick,1073,1013,60,-60,139200,139300,-26946,227246,221246
347.00071,5,Tick,2152,2119,33,0,139200,139300,119085,-4421885,171715
347.00071,6,Tick,1117,1110,7,-7,139200,139300,-897,73997,73297
347.250301,0,Tick,0,105,-105,75,139300,139800,-3,4238003,73403,BREACH
347.250301,1,Tick,0,0,0,0,139300,139800,0,0,0
347.250301,2,Tick,123,128,-5,0,139300,139800,-1755,706155,8555
347.250301,3,Tick,3277,3226,51,0,139300,139800,-3163,-6767237,348283
347.250301,4,Tick,1073,1013,60,-60,139300,139800,-26946,227246,210446
347.250301,5,Tick,2162,2119,43,0,139300,139800,119364,-5815164,184196
347.250301,6,Tick,1117,1110,7,-7,139300,139800,-897,73997,72037
347.521372,0,Tick,0,105,-105,75,139300,139800,-3,4238003,73403,BREACH
347.521372,1,Tick,0,0,0,0,139300,139800,0,0,0
347.521372,2,Tick,123,128,-5,0,139300,139800,-1755,706155,8555
347.521372,3,Tick,3277,3226,51,0,139300,139800,-3163,-6767237,348283
347.521372,4,Tick,1073,1013,60,-60,139300,139800,-26946,227246,210446
347.521372,5,Tick,2162,2119,43,0,139300,139800,119364,-5815164,184196
347.521372,6,Tick,1117,1110,7,-7,139300,139800,-897,73997,72037
347.767507,0,Tick,0,105,-105,75,139300,139800,-3,4238003,73403,BREACH
347.767507,1,Tick,0,0,0,0,139300,139800,0,0,0
347.767507,2,Tick,123,128,-5,0,139300,139800,-1755,706155,8555
347.767507,3,Tick,3277,3226,51,0,139300,139800,-3163,-6767237,348283
347.767507,4,Tick,1073,1013,60,-60,139300,139800,-26946,227246,210446
347.767507,5,Tick,2162,2119,43,0,139300,139800,119364,-5815164,184196
347.767507,6,Tick,1117,1110,7,-7,139300,139800,-897,73997,72037
347.977243,0,Tick,0,105,-105,75,139300,139600,-3,4238003,79298,BREACH
347.977243,1,Tick,0,0,0,0,139300,139600,0,0,0
347.977243,2,Tick,123,128,-5,0,139300,139600,-1755,706155,9550
347.977243,3,Tick,3277,3226,51,0,139300,139600,-3163,-6767237,338134
347.977243,4,Tick,1073,1013,60,-60,139300,139600,-26946,227246,210506
347.977243,5,Tick,2162,2119,43,0,139300,139600,119364,-5815164,175639
347.977243,6,Tick,1117,1110,7,-7,139300,139600,-897,73997,72044
348.217238,0,Tick,0,105,-105,75,139200,139500,-3,4238003,82298,BREACH
348.217238,1,Tick,0,0,0,0,139200,139500,0,0,0
348.217238,2,Tick,123,128,-5,0,139200,139500,-1755,706155,10050
348.217238,3,Tick,3277,3236,41,0,139200,139500,-2885,-5375515,332546
348.217238,4,Tick,1093,1013,80,-80,139200,139500,-27224,233524,211204
348.217238,5,Tick,2162,2129,33,0,139200,139500,119642,-4423442,170851
348.217238,6,Tick,1117,1110,7,-7,139200,139500,-897,73997,72044
348.509081,0,Tick,0,105,-105,75,139200,139500,-3,4238003,82298,BREACH
348.509081,1,Tick,0,0,0,0,139200,139500,0,0,0
348.509081,2,Tick,123,128,-5,0,139200,139500,-1755,706155,10050
348.509081,3,Tick,3277,3236,41,0,139200,139500,-2885,-5375515,332546
348.509081,4,Tick,1093,1013,80,-80,139200,139500,-27224,233524,211204
348.509081,5,Tick,2162,2129,33,0,139200,139500,119642,-4423442,170851
348.509081,6,Tick,1117,1110,7,-7,139200,139500,-897,73997,72044
348.752442,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
348.752442,1,Tick,0,0,0,0,139300,139500,0,0,0
348.752442,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
348.752442,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
348.752442,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
348.752442,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
348.752442,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
349.043344,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
349.043344,1,Tick,0,0,0,0,139300,139500,0,0,0
349.043344,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
349.043344,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
349.043344,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
349.043344,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
349.043344,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
349.258137,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
349.258137,1,Tick,0,0,0,0,139300,139500,0,0,0
349.258137,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
349.258137,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
349.258137,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
349.258137,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
349.258137,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
349.494553,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
349.494553,1,Tick,0,0,0,0,139300,139500,0,0,0
349.494553,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
349.494553,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
349.494553,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
349.494553,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
349.494553,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
349.749327,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
349.749327,1,Tick,0,0,0,0,139300,139500,0,0,0
349.749327,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
349.749327,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
349.749327,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
349.749327,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
349.749327,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
350.031098,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
350.031098,1,Tick,0,0,0,0,139300,139500,0,0,0
350.031098,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
350.031098,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
350.031098,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
350.031098,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
350.031098,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
350.289219,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
350.289219,1,Tick,0,0,0,0,139300,139500,0,0,0
350.289219,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
350.289219,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
350.289219,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
350.289219,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
350.289219,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
350.495656,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
350.495656,1,Tick,0,0,0,0,139300,139500,0,0,0
350.495656,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
350.495656,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
350.495656,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
350.495656,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
350.495656,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
350.770485,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
350.770485,1,Tick,0,0,0,0,139300,139500,0,0,0
350.770485,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
350.770485,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
350.770485,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
350.770485,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
350.770485,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
350.994325,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
350.994325,1,Tick,0,0,0,0,139300,139500,0,0,0
350.994325,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
350.994325,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
350.994325,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
350.994325,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
350.994325,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
351.270219,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
351.270219,1,Tick,0,0,0,0,139300,139500,0,0,0
351.270219,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
351.270219,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
351.270219,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
351.270219,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
351.270219,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
351.48598,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
351.48598,1,Tick,0,0,0,0,139300,139500,0,0,0
351.48598,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
351.48598,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
351.48598,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
351.48598,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
351.48598,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
351.772448,0,Tick,0,105,-105,75,139300,139500,-3,4238003,74003,BREACH
351.772448,1,Tick,0,0,0,0,139300,139500,0,0,0
351.772448,2,Tick,123,128,-5,0,139300,139500,-1755,706155,9655
351.772448,3,Tick,3277,3236,41,0,139300,139500,-2885,-5375515,335785
351.772448,4,Tick,1093,1013,80,-80,139300,139500,-27224,233524,217524
351.772448,5,Tick,2162,2129,33,0,139300,139500,119642,-4423442,173458
351.772448,6,Tick,1117,1110,7,-7,139300,139500,-897,73997,72597
352.015228,0,Tick,0,105,-105,75,139300,139800,-3,4238003,73403,BREACH
352.015228,1,Tick,0,0,0,0,139300,139800,0,0,0
352.015228,2,Tick,123,128,-5,0,139300,139800,-1755,706155,8555
352.015228,3,Tick,3277,3236,41,0,139300,139800,-2885,-5375515,344805
352.015228,4,Tick,1093,1013,80,-80,139300,139800,-27224,233524,211124
352.015228,5,Tick,2162,2129,33,0,139300,139800,119642,-4423442,180718
352.015228,6,Tick,1117,1110,7,-7,139300,139800,-897,73997,72037
352.286845,0,Tick,0,105,-105,75,139300,139800,-3,4238003,73403,BREACH
